"Case 1 (|X|,|Y|<2mm)",Case 2 (X>2mm，|Y|<2mm),Case 3 (X<-2mm，|Y|<2mm),Case 4 (Y>2mm，|X|<2mm),Case 5 (Y<-2mm，|X|<2mm),Case 6 (X>2mm，Y>2mm),Case 7 (X>2mm，Y<-2mm),Case 8 (X<-2mm，Y<-2mm),Case 9 (X<-2mm，Y>2mm)
60502.021355554374,,,,,,,,
60502.021675273776,,,,,,,,
60502.021995161806,,,,,,,,
60502.02231574342,,,,,,,,
60502.02263574727,,,,,,,,
60502.0229560384,,,,,,,,
60502.023276321524,,,,,,,,
60502.02359655584,,,,,,,,
60502.023916759004,,,,,,,,
60502.024237001926,,,,,,,,
60502.02455698361,,,,,,,,
60502.02487688498,,,,,,,,
60502.025197247494,,,,,,,,
60502.0255174036,,,,,,,,
60502.02583724173,,,,,,,,
60502.02615792308,,,,,,,,
60502.026478008935,,,,,,,,
60502.02679803787,,,,,,,,
60502.027117966965,,,,,,,,
60502.02743796396,,,,,,,,
60502.02775776976,,,,,,,,
60502.02807759361,,,,,,,,
60502.0283972952,,,,,,,,
60502.02871745726,,,,,,,,
60502.02903740305,,,,,,,,
60502.029357208354,,,,,,,,
60502.02967713969,,,,,,,,
60502.029997038175,,,,,,,,
60502.030321030266,,,,,,,,
60502.030640764686,,,,,,,,
60502.03096039158,,,,,,,,
60502.03128011895,,,,,,,,
60502.03159979687,,,,,,,,
60502.03191943511,,,,,,,,
60502.03223899973,,,,,,,,
60502.03255855967,,,,,,,,
60502.0328786592,,,,,,,,
60502.033198666446,,,,,,,,
60502.033519093064,,,,,,,,
60502.033839136886,,,,,,,,
60502.03415944015,,,,,,,,
60502.03479929858,,,,,,,,
60502.03511938528,,,,,,,,
60502.035439506,,,,,,,,
60502.03575938246,,,,,,,,
60502.036079382844,,,,,,,,
60502.03639928173,,,,,,,,
60502.03671923342,,,,,,,,
60502.03703989864,,,,,,,,
60502.03736004446,,,,,,,,
60502.03768007575,,,,,,,,
60502.03800014673,,,,,,,,
60502.038320008076,,,,,,,,
60502.038639813734,,,,,,,,
60502.03895957371,,,,,,,,
60502.03927935172,,,,,,,,
60502.03959933767,,,,,,,,
60502.03991931132,,,,,,,,
60502.040239202455,,,,,,,,
60502.040559070665,,,,,,,,
60502.04087886198,,,,,,,,
60502.041198864354,,,,,,,,
60502.041518832964,,,,,,,,
60502.041838590296,,,,,,,,
60502.04215819026,,,,,,,,
60502.042477745585,,,,,,,,
60502.04279763308,,,,,,,,
60502.04311743683,,,,,,,,
60502.04343748514,,,,,,,,
60502.043757483705,,,,,,,,
60502.04439710679,,,,,,,,
60502.04471717942,,,,,,,,
60502.04503726658,,,,,,,,
60502.045357315495,,,,,,,,
60502.04567760443,,,,,,,,
60502.04599762483,,,,,,,,
60502.04631758139,,,,,,,,
60502.04663754686,,,,,,,,
60502.04695768209,,,,,,,,
60502.04727776461,,,,,,,,
60502.047597945035,,,,,,,,
60502.047917935524,,,,,,,,
60502.04823797932,,,,,,,,
60502.0485580156,,,,,,,,
60502.04887777742,,,,,,,,
60502.049197528846,,,,,,,,
60502.04951739932,,,,,,,,
60502.04983734243,,,,,,,,
60502.05015735237,,,,,,,,
60502.05047721526,,,,,,,,
60502.05079719483,,,,,,,,
60502.05111683686,,,,,,,,
60502.05143656446,,,,,,,,
60502.051756439956,,,,,,,,
60502.052076251945,,,,,,,,
60502.05239589269,,,,,,,,
60502.05271561295,,,,,,,,
60502.053035402845,,,,,,,,
60502.05335503355,,,,,,,,
60502.053675354575,,,,,,,,
60502.05399537766,,,,,,,,
60502.05431533745,,,,,,,,
60502.05463543498,,,,,,,,
60502.054955223255,,,,,,,,
60502.05527516984,,,,,,,,
60502.055896362384,,,,,,,,
60502.056216505494,,,,,,,,
60502.056536621865,,,,,,,,
60502.05685662754,,,,,,,,
60502.05717656181,,,,,,,,
60502.05749658453,,,,,,,,
60502.05781670427,,,,,,,,
60502.058136838416,,,,,,,,
60502.0584570373,,,,,,,,
60502.05877692059,,,,,,,,
60502.05909689323,,,,,,,,
60502.059416672324,,,,,,,,
60502.05973656384,,,,,,,,
60502.06005672468,,,,,,,,
60502.060376821835,,,,,,,,
60502.06069667939,,,,,,,,
60502.061016331456,,,,,,,,
60502.061335977036,,,,,,,,
60502.06166005065,,,,,,,,
60502.06197992064,,,,,,,,
60502.06229951041,,,,,,,,
60502.06261922536,,,,,,,,
60502.062940191645,,,,,,,,
60502.06326026714,,,,,,,,
60502.063580523056,,,,,,,,
60502.06390056215,,,,,,,,
60502.06422087868,,,,,,,,
60502.06454084868,,,,,,,,
60502.064860929706,,,,,,,,
60502.065180840946,,,,,,,,
60502.06550100483,,,,,,,,
60502.065821111646,,,,,,,,
60502.066141359006,,,,,,,,
60502.06646120388,,,,,,,,
60502.06678137985,,,,,,,,
60502.06710130929,,,,,,,,
60502.06742124373,,,,,,,,
60502.06774132438,,,,,,,,
60502.06806123249,,,,,,,,
60502.06838118588,,,,,,,,
60502.06870113095,,,,,,,,
60502.06902121898,,,,,,,,
60502.069341527924,,,,,,,,
60502.069661447524,,,,,,,,
60502.06998123378,,,,,,,,
60502.070300927466,,,,,,,,
60502.07062075517,,,,,,,,
60502.07094064853,,,,,,,,
60502.071260413926,,,,,,,,
60502.07158029881,,,,,,,,
60502.0719001723,,,,,,,,
60502.07222006287,,,,,,,,
60502.072539676046,,,,,,,,
60502.07285926932,,,,,,,,
60502.07317916434,,,,,,,,
60502.073498791586,,,,,,,,
60502.0738186121,,,,,,,,
60502.074138881704,,,,,,,,
60502.07445906804,,,,,,,,
60502.07477934689,,,,,,,,
60502.07509931113,,,,,,,,
60502.07541891886,,,,,,,,
60502.07573920159,,,,,,,,
60502.0760593939,,,,,,,,
60502.076379570506,,,,,,,,
60502.076700133184,,,,,,,,
60502.07734479914,,,,,,,,
60502.077665082455,,,,,,,,
60502.077984971555,,,,,,,,
60502.07830524519,,,,,,,,
60502.07862553744,,,,,,,,
60502.078946386,,,,,,,,
60502.07926668387,,,,,,,,
60502.07958661416,,,,,,,,
60502.07990660145,,,,,,,,
60502.080226717255,,,,,,,,
60502.08054650438,,,,,,,,
60502.080866635275,,,,,,,,
60502.08118685301,,,,,,,,
60502.08150674291,,,,,,,,
60502.08182675945,,,,,,,,
60502.08214648483,,,,,,,,
60502.082466519656,,,,,,,,
60502.08278650136,,,,,,,,
60502.083106714235,,,,,,,,
60502.08342657487,,,,,,,,
60502.083746339544,,,,,,,,
60502.084066100055,,,,,,,,
60502.08438579262,,,,,,,,
60502.08470632523,,,,,,,,
60502.08502596345,,,,,,,,
60502.08534621969,,,,,,,,
60502.08566638835,,,,,,,,
60502.0859865831,,,,,,,,
60502.08630664776,,,,,,,,
60502.08662707313,,,,,,,,
60502.08694729069,,,,,,,,
60502.08726734144,,,,,,,,
60502.08758746425,,,,,,,,
60502.08790749592,,,,,,,,
60502.08822812738,,,,,,,,
60502.08854872108,,,,,,,,
60502.088869501706,,,,,,,,
60502.08919002808,,,,,,,,
60502.089510583646,,,,,,,,
60502.08983175427,,,,,,,,
60502.09015201286,,,,,,,,
60502.090472967175,,,,,,,,
60502.09079326927,,,,,,,,
60502.09111434805,,,,,,,,
60502.091435443945,,,,,,,,
60502.09175578896,,,,,,,,
60502.09207599267,,,,,,,,
60502.092396054075,,,,,,,,
60502.09271606976,,,,,,,,
60502.09303989325,,,,,,,,
60502.093680940416,,,,,,,,
60502.09464122289,,,,,,,,
60502.09496112151,,,,,,,,
60502.09592163427,,,,,,,,
60502.09624191957,,,,,,,,
60502.0965616249,,,,,,,,
60502.09784959163,,,,,,,,
60502.098169565776,,,,,,,,
60502.09881243949,,,,,,,,
60502.114860572976,,,,,,,,
60502.11518121429,,,,,,,,
60502.115501724315,,,,,,,,
60502.11582206954,,,,,,,,
60502.11614210263,,,,,,,,
60502.116462133796,,,,,,,,
60502.11678200996,,,,,,,,
60502.11742211187,,,,,,,,
60502.11806188406,,,,,,,,
60502.11838207077,,,,,,,,
60502.118702513035,,,,,,,,
60502.11934192979,,,,,,,,
60502.11966314182,,,,,,,,
60502.12030261301,,,,,,,,
60502.12318226618,,,,,,,,
60502.12414439955,,,,,,,,
60502.1244652763,,,,,,,,
60502.13247134495,,,,,,,,
60502.13279135144,,,,,,,,
60502.13311163367,,,,,,,,
60502.1337511564,,,,,,,,
60502.156298186506,,,,,,,,
60502.156947409996,,,,,,,,
60502.157270576456,,,,,,,,
60502.157593878146,,,,,,,,
60502.15791696443,,,,,,,,
60502.15824003609,,,,,,,,
60502.15856315553,,,,,,,,
60502.1588863667,,,,,,,,
60502.159209490055,,,,,,,,
60502.15953253132,,,,,,,,
60502.1598556254,,,,,,,,
60502.16017870314,,,,,,,,
60502.16050176541,,,,,,,,
60502.160824775216,,,,,,,,
60502.161147992876,,,,,,,,
60502.16147110935,,,,,,,,
60502.161794200205,,,,,,,,
60502.16211713347,,,,,,,,
60502.16244019702,,,,,,,,
60502.162763339766,,,,,,,,
60502.16308630594,,,,,,,,
60502.16340923935,,,,,,,,
60502.16373216249,,,,,,,,
60502.16405510735,,,,,,,,
60502.1643782267,,,,,,,,
60502.16470140613,,,,,,,,
60502.165024360176,,,,,,,,
60502.165347511494,,,,,,,,
60502.16567038973,,,,,,,,
60502.165993222996,,,,,,,,
60502.16631609519,,,,,,,,
60502.16663899437,,,,,,,,
60502.166962019124,,,,,,,,
60502.167288707555,,,,,,,,
60502.16761156197,,,,,,,,
60502.167934589765,,,,,,,,
60502.16825736513,,,,,,,,
60502.168580192636,,,,,,,,
60502.16890305892,,,,,,,,
60502.169225941645,,,,,,,,
60502.169549369406,,,,,,,,
60502.16987253123,,,,,,,,
60502.17019577995,,,,,,,,
60502.17051895658,,,,,,,,
60502.17084220824,,,,,,,,
60502.17116550182,,,,,,,,
60502.17148889841,,,,,,,,
60502.17181213804,,,,,,,,
60502.172135691864,,,,,,,,
60502.172458821304,,,,,,,,
60502.17278199483,,,,,,,,
60502.17310515384,,,,,,,,
60502.17342824512,,,,,,,,
60502.173751323746,,,,,,,,
60502.17407449811,,,,,,,,
60502.174397555864,,,,,,,,
60502.1747206292,,,,,,,,
60502.17504377979,,,,,,,,
60502.17536704006,,,,,,,,
60502.17569029988,,,,,,,,
60502.17601345792,,,,,,,,
60502.17633667326,,,,,,,,
60502.17698259161,,,,,,,,
60502.177305710684,,,,,,,,
60502.17762891282,,,,,,,,
60502.17795569668,,,,,,,,
60502.17827882554,,,,,,,,
60502.17860181283,,,,,,,,
60502.17892486042,,,,,,,,
60502.17924790838,,,,,,,,
60502.17957104061,,,,,,,,
60502.17989417614,,,,,,,,
60502.18021715379,,,,,,,,
60502.18086279964,,,,,,,,
60502.18118587013,,,,,,,,
60502.18150893146,,,,,,,,
60502.18183215618,,,,,,,,
60502.1821551568,,,,,,,,
60502.18247815735,,,,,,,,
60502.18280108095,,,,,,,,
60502.183124119765,,,,,,,,
60502.18344706053,,,,,,,,
60502.18377001089,,,,,,,,
60502.18409326841,,,,,,,,
60502.18441616458,,,,,,,,
60502.184739096876,,,,,,,,
60502.18506199259,,,,,,,,
60502.1853848606,,,,,,,,
60502.18570771141,,,,,,,,
60502.186030621095,,,,,,,,
60502.18667612775,,,,,,,,
60502.18699901206,,,,,,,,
60502.187321884034,,,,,,,,
60502.18764471357,,,,,,,,
60502.18796802092,,,,,,,,
60502.18861781717,,,,,,,,
60502.188941001375,,,,,,,,
60502.189264306886,,,,,,,,
60502.189587589346,,,,,,,,
60502.189910833345,,,,,,,,
60502.19023411223,,,,,,,,
60502.190557338654,,,,,,,,
60502.1908805141,,,,,,,,
60502.19120364908,,,,,,,,
60502.191527360046,,,,,,,,
60502.191850589996,,,,,,,,
60502.192174030046,,,,,,,,
60502.19249713634,,,,,,,,
60502.192820217344,,,,,,,,
60502.19314343729,,,,,,,,
60502.19346656883,,,,,,,,
60502.193789717974,,,,,,,,
60502.19411296073,,,,,,,,
60502.1944360576,,,,,,,,
60502.194759188715,,,,,,,,
60502.19508239551,,,,,,,,
60502.195405449864,,,,,,,,
60502.1957286121,,,,,,,,
60502.19605163963,,,,,,,,
60502.19637470985,,,,,,,,
60502.1966980117,,,,,,,,
60502.19702122427,,,,,,,,
60502.197344360386,,,,,,,,
60502.197667441185,,,,,,,,
60502.19799053366,,,,,,,,
60502.198313703804,,,,,,,,
60502.19863683058,,,,,,,,
60502.1989601757,,,,,,,,
60502.19928683236,,,,,,,,
60502.19960987295,,,,,,,,
60502.19993293914,,,,,,,,
60502.2002561877,,,,,,,,
60502.20057923077,,,,,,,,
60502.20090226521,,,,,,,,
60502.20122520464,,,,,,,,
60502.201548196026,,,,,,,,
60502.20187109258,,,,,,,,
60502.202193985584,,,,,,,,
60502.20251697059,,,,,,,,
60502.20283993,,,,,,,,
60502.20350525557,,,,,,,,
60502.203828103244,,,,,,,,
60502.204150917154,,,,,,,,
60502.204473997626,,,,,,,,
60502.20479705936,,,,,,,,
60502.205120158,,,,,,,,
60502.20544316038,,,,,,,,
60502.205765986815,,,,,,,,
60502.20608893098,,,,,,,,
60502.20641175982,,,,,,,,
60502.20673465197,,,,,,,,
60502.20705758731,,,,,,,,
60502.20738056397,,,,,,,,
60502.20770348175,,,,,,,,
60502.20802634796,,,,,,,,
60502.20834938585,,,,,,,,
60502.20867227321,,,,,,,,
60502.2089950475,,,,,,,,
60502.20931790925,,,,,,,,
60502.209641183115,,,,,,,,
60502.20996802301,,,,,,,,
60502.21029120372,,,,,,,,
60502.21061489396,,,,,,,,
60502.210938063334,,,,,,,,
60502.21126117788,,,,,,,,
60502.21158462181,,,,,,,,
60502.21190779372,,,,,,,,
60502.21223094399,,,,,,,,
60502.21255399615,,,,,,,,
60502.21287719571,,,,,,,,
60502.2132003639,,,,,,,,
60502.21352347247,,,,,,,,
60502.2138465836,,,,,,,,
60502.214169598294,,,,,,,,
60502.21449280972,,,,,,,,
60502.21481621939,,,,,,,,
60502.2151393148,,,,,,,,
60502.2154624455,,,,,,,,
60502.21578552958,,,,,,,,
60502.21610864539,,,,,,,,
60502.21643163198,,,,,,,,
60502.21675464659,,,,,,,,
60502.2170777035,,,,,,,,
60502.2174007644,,,,,,,,
60502.21772385812,,,,,,,,
60502.218047031616,,,,,,,,
60502.218370069895,,,,,,,,
60502.21903606877,,,,,,,,
60502.21935914729,,,,,,,,
60502.21968211797,,,,,,,,
60502.2200052056,,,,,,,,
60502.22032835326,,,,,,,,
60502.22065481047,,,,,,,,
60502.22097780061,,,,,,,,
60502.221300854355,,,,,,,,
60502.221624197744,,,,,,,,
60502.22194717662,,,,,,,,
60502.22227018252,,,,,,,,
60502.222593235216,,,,,,,,
60502.22291623419,,,,,,,,
60502.22323922261,,,,,,,,
60502.22356224005,,,,,,,,
60502.223885231775,,,,,,,,
60502.224208179956,,,,,,,,
60502.224531081345,,,,,,,,
60502.22485397446,,,,,,,,
60502.22517694192,,,,,,,,
60502.225499992164,,,,,,,,
60502.22582289447,,,,,,,,
60502.2261457385,,,,,,,,
60502.22646867433,,,,,,,,
60502.22679159308,,,,,,,,
60502.22711442261,,,,,,,,
60502.22743738219,,,,,,,,
60502.2277602616,,,,,,,,
60502.228083170485,,,,,,,,
60502.22840637303,,,,,,,,
60502.2287295015,,,,,,,,
60502.22905272727,,,,,,,,
60502.22937613674,,,,,,,,
60502.229699367716,,,,,,,,
60502.23002254857,,,,,,,,
60502.23034604276,,,,,,,,
60502.23066926191,,,,,,,,
60502.23099253742,,,,,,,,
60502.231319295184,,,,,,,,
60502.23164249463,,,,,,,,
60502.23196587132,,,,,,,,
60502.23228908336,,,,,,,,
60502.23261229787,,,,,,,,
60502.2329355589,,,,,,,,
60502.233258769185,,,,,,,,
60502.23358208631,,,,,,,,
60502.233905282104,,,,,,,,
60502.23422844745,,,,,,,,
60502.234551600224,,,,,,,,
60502.23487479578,,,,,,,,
60502.23519804976,,,,,,,,
60502.23552132816,,,,,,,,
60502.235844467454,,,,,,,,
60502.236167731855,,,,,,,,
60502.23649079277,,,,,,,,
60502.23681388798,,,,,,,,
60502.237137057054,,,,,,,,
60502.23746019846,,,,,,,,
60502.23778345522,,,,,,,,
60502.23810675255,,,,,,,,
60502.23842996758,,,,,,,,
60502.23875309336,,,,,,,,
60502.23907626344,,,,,,,,
60502.23939925409,,,,,,,,
60502.23972272477,,,,,,,,
60502.24004582224,,,,,,,,
60502.2403689675,,,,,,,,
60502.24069193633,,,,,,,,
60502.24101487995,,,,,,,,
60502.24133783813,,,,,,,,
60502.24166086242,,,,,,,,
60502.24198775552,,,,,,,,
60502.24231094956,,,,,,,,
60502.2426339011,,,,,,,,
60502.2429569611,,,,,,,,
60502.24327985525,,,,,,,,
60502.243602709794,,,,,,,,
60502.243925710696,,,,,,,,
60502.244248616975,,,,,,,,
60502.24457164455,,,,,,,,
60502.24489452572,,,,,,,,
60502.2452175136,,,,,,,,
60502.24554037911,,,,,,,,
60502.24586320747,,,,,,,,
60502.24618607253,,,,,,,,
60502.246509192,,,,,,,,
60502.24683210557,,,,,,,,
60502.247155154386,,,,,,,,
60502.247478042475,,,,,,,,
60502.247800880665,,,,,,,,
60502.24812376522,,,,,,,,
60502.24844658581,,,,,,,,
60502.248769966995,,,,,,,,
60502.2490932835,,,,,,,,
60502.24941683713,,,,,,,,
60502.24974029542,,,,,,,,
60502.25006356867,,,,,,,,
60502.250386955275,,,,,,,,
60502.250710233864,,,,,,,,
60502.2510335204,,,,,,,,
60502.25135674861,,,,,,,,
60502.25168029219,,,,,,,,
60502.25200360174,,,,,,,,
60502.252326901646,,,,,,,,
60502.25265355502,,,,,,,,
60502.25297687517,,,,,,,,
60502.25330011352,,,,,,,,
60502.2536232359,,,,,,,,
60502.25394650888,,,,,,,,
60502.25427010575,,,,,,,,
60502.25459321228,,,,,,,,
60502.25491635615,,,,,,,,
60502.25523945874,,,,,,,,
60502.255562476596,,,,,,,,
60502.25588569252,,,,,,,,
60502.25620871831,,,,,,,,
60502.25653177976,,,,,,,,
60502.25685484563,,,,,,,,
60502.257177965424,,,,,,,,
60502.25750092867,,,,,,,,
60502.25782420791,,,,,,,,
60502.258147188295,,,,,,,,
60502.25847028471,,,,,,,,
60502.25879330548,,,,,,,,
60502.25911630141,,,,,,,,
60502.25943923803,,,,,,,,
60502.25976246361,,,,,,,,
60502.26008553919,,,,,,,,
60502.2604086013,,,,,,,,
60502.26073153852,,,,,,,,
60502.261054609175,,,,,,,,
60502.26137762256,,,,,,,,
60502.26170054271,,,,,,,,
60502.26202347722,,,,,,,,
60502.26234638527,,,,,,,,
60502.26266936815,,,,,,,,
60502.26299225895,,,,,,,,
60502.2633188052,,,,,,,,
60502.26364170101,,,,,,,,
60502.263964573394,,,,,,,,
60502.264287489925,,,,,,,,
60502.26461037778,,,,,,,,
60502.26493317945,,,,,,,,
60502.26525605492,,,,,,,,
60502.26557884028,,,,,,,,
60502.26590168397,,,,,,,,
60502.26622509704,,,,,,,,
60502.26654839234,,,,,,,,
60502.26687169622,,,,,,,,
60502.2671948473,,,,,,,,
60502.267517962384,,,,,,,,
60502.26784117643,,,,,,,,
60502.26816447163,,,,,,,,
60502.2684876036,,,,,,,,
60502.26881086298,,,,,,,,
60502.26913389949,,,,,,,,
60502.26945694344,,,,,,,,
60502.26978018096,,,,,,,,
60502.270485431465,,,,,,,,
60502.2708088833,,,,,,,,
60502.27113241927,,,,,,,,
60502.27145551976,,,,,,,,
60502.27177877993,,,,,,,,
60502.27210201509,,,,,,,,
60502.27242512259,,,,,,,,
60502.27274821256,,,,,,,,
60502.273071377975,,,,,,,,
60502.27339459566,,,,,,,,
60502.273717781216,,,,,,,,
60502.2740440708,,,,,,,,
60502.27436737252,,,,,,,,
60502.274690700695,,,,,,,,
60502.27501384192,,,,,,,,
60502.275337251835,,,,,,,,
60502.275660356965,,,,,,,,
60502.275983415835,,,,,,,,
60502.27630659223,,,,,,,,
60502.27662982071,,,,,,,,
60502.27695285868,,,,,,,,
60502.27727587269,,,,,,,,
60502.27759894554,,,,,,,,
60502.27792204939,,,,,,,,
60502.27824521526,,,,,,,,
60502.27856825483,,,,,,,,
60502.2788912253,,,,,,,,
60502.279214337956,,,,,,,,
60502.27953735959,,,,,,,,
60502.279860462295,,,,,,,,
60502.28018350499,,,,,,,,
60502.28050663154,,,,,,,,
60502.28082972544,,,,,,,,
60502.281152760195,,,,,,,,
60502.28147586295,,,,,,,,
60502.281799139426,,,,,,,,
60502.28212221281,,,,,,,,
60502.28244547422,,,,,,,,
60502.282768448684,,,,,,,,
60502.283091402234,,,,,,,,
60502.28341441161,,,,,,,,
60502.283737323145,,,,,,,,
60502.28406028191,,,,,,,,
60502.284383120685,,,,,,,,
60502.284709057276,,,,,,,,
60502.28503224351,,,,,,,,
60502.28535512228,,,,,,,,
60502.28567818333,,,,,,,,
60502.28600105923,,,,,,,,
60502.28632392941,,,,,,,,
60502.28664672638,,,,,,,,
60502.286969552595,,,,,,,,
60502.287292862966,,,,,,,,
60502.28761626159,,,,,,,,
60502.28793949133,,,,,,,,
60502.28858573754,,,,,,,,
60502.28890897328,,,,,,,,
60502.28923227213,,,,,,,,
60502.289555516014,,,,,,,,
60502.28987889785,,,,,,,,
60502.290202124015,,,,,,,,
60502.29052526606,,,,,,,,
60502.29084839628,,,,,,,,
60502.29117202486,,,,,,,,
60502.29149511754,,,,,,,,
60502.29181827432,,,,,,,,
60502.29214175021,,,,,,,,
60502.292464858256,,,,,,,,
60502.29278796761,,,,,,,,
60502.29311101723,,,,,,,,
60502.29343434997,,,,,,,,
60502.293757526204,,,,,,,,
60502.294080787,,,,,,,,
60502.29440400646,,,,,,,,
60502.29472710092,,,,,,,,
60502.29505051785,,,,,,,,
60502.29537644851,,,,,,,,
60502.29569955799,,,,,,,,
60502.296022734445,,,,,,,,
60502.29634582948,,,,,,,,
60502.296668907715,,,,,,,,
60502.29699203987,,,,,,,,
60502.29731497413,,,,,,,,
60502.29763816341,,,,,,,,
60502.297961172444,,,,,,,,
60502.29828422572,,,,,,,,
60502.29860722924,,,,,,,,
60502.29893028511,,,,,,,,
60502.29925335539,,,,,,,,
60502.299576337886,,,,,,,,
60502.299899313424,,,,,,,,
60502.30022220236,,,,,,,,
60502.300545222664,,,,,,,,
60502.300868299004,,,,,,,,
60502.301191229824,,,,,,,,
60502.301514107196,,,,,,,,
60502.30183693121,,,,,,,,
60502.30215983996,,,,,,,,
60502.30248277889,,,,,,,,
60502.3028057093,,,,,,,,
60502.30312891588,,,,,,,,
60502.30345187782,,,,,,,,
60502.30377480234,,,,,,,,
60502.304097728775,,,,,,,,
60502.304420652916,,,,,,,,
60502.30474367259,,,,,,,,
60502.30506674185,,,,,,,,
60502.30539014707,,,,,,,,
60502.305713375186,,,,,,,,
60502.306039349336,,,,,,,,
60502.30636282803,,,,,,,,
60502.3066863697,,,,,,,,
60502.30700965332,,,,,,,,
60502.307332989556,,,,,,,,
60502.307656282996,,,,,,,,
60502.30797948047,,,,,,,,
60502.30830308567,,,,,,,,
60502.30862627352,,,,,,,,
60502.308949495375,,,,,,,,
60502.30927283129,,,,,,,,
60502.30959594199,,,,,,,,
60502.30991907135,,,,,,,,
60502.31033506883,,,,,,,,
60502.3106585272,,,,,,,,
60502.310981782,,,,,,,,
60502.31130532926,,,,,,,,
60502.3116286072,,,,,,,,
60502.31195194895,,,,,,,,
60502.31227530071,,,,,,,,
